what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1370585379385
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1370585379386
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1370585379389
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1370585379402
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1370585379421
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1370585379423
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1370585379423
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1370585379424
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1370585379425
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1370585379440
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1370585379442
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1370585379444
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1370585379462
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1370585379463
started,bundle,org.eclipse.wb.discovery.core,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.core",1370585379464
started,bundle,org.eclipse.wb.discovery.ui,1.3.0.r37x201202052340,"org.eclipse.wb.discovery.ui",1370585379466
started,bundle,com.android.ide.eclipse.adt,20.0.2.v201207191942-407447,"com.android.ide.eclipse.adt",1370585379466
started,bundle,com.android.ide.eclipse.base,20.0.2.v201207191942-407447,"com.android.ide.eclipse.base",1370585379466
os,sysinfo,,,"win32",1370585379472
arch,sysinfo,,,"x86",1370585379472
ws,sysinfo,,,"win32",1370585379472
locale,sysinfo,,,"en_US",1370585379472
processors,sysinfo,,,"2",1370585379472
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1370585379472
java.runtime.version,sysinfo,,,"1.6.0_13-b03",1370585379472
java.specification.name,sysinfo,,,"Java Platform API Specification",1370585379472
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1370585379472
java.specification.version,sysinfo,,,"1.6",1370585379472
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1370585379472
java.version,sysinfo,,,"1.6.0_13",1370585379472
java.vm.info,sysinfo,,,"mixed mode",1370585379472
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1370585379472
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1370585379472
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1370585379472
java.vm.specification.version,sysinfo,,,"1.0",1370585379472
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1370585379472
java.vm.version,sysinfo,,,"11.3-b02",1370585379472
started,bundle,org.eclipse.m2e.usagedata,1.0.200.20111228-1245,"org.eclipse.m2e.usagedata",1370585379488
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1370585379505
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1370585379508
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1370585379514
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585379695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585427465
started,bundle,com.android.ide.eclipse.ddms,20.0.2.v201207191942-407447,"com.android.ide.eclipse.ddms",1370585427523
started,bundle,org.eclipse.wst.sse.core,1.1.602.v201112071516,"org.eclipse.wst.sse.core",1370585427863
started,bundle,org.eclipse.wst.sse.ui,1.3.2.v201201041522,"org.eclipse.wst.sse.ui",1370585427898
started,bundle,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui",1370585427898
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370585435413
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370585435436
closed,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1370585435508
started,bundle,com.android.ide.eclipse.traceview,20.0.2.v201207191942-407447,"com.android.ide.eclipse.traceview",1370585437891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585448354
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1370585472352
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1370585472397
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1370585472441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585473348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1370585473366
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1370585474110
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1370585474314
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1370585474379
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1370585475690
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1370585475783
started,bundle,org.eclipse.wb.core.lib,1.3.0.r37x201202052311,"org.eclipse.wb.core.lib",1370585475975
started,bundle,org.eclipse.wb.core,1.3.0.r37x201202052311,"org.eclipse.wb.core",1370585475987
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1370585493872
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370585493973
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370585494253
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370585494353
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370585494394
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1370585496482
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1370585502026
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370585517290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370585517886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370585642281
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585656135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585657316
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585663765
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585664160
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1370585676484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370585682153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585682647
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585683508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585684553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585696524
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370585698808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370585702019
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585706277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585707900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585708493
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585719171
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370585720145
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370585721294
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1370585722549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585723427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585726282
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585727964
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585730214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1370585731682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370585732181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585732876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585733296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585734245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585736726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585739685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585741564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585766301
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585768473
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370585795264
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585810571
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585813195
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1370585817366
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1370585817393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585820939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585822349
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1370585834747
error,log,,,"Internal Error",1370585842157
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585844484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585845898
error,log,,,"Internal Error",1370585849838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370585852570
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1370585853006
error,log,,,"Internal Error",1370585857248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585858444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585861338
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370585866397
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370585873685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370585874627
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1370585875155
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370585879503
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585883149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585886988
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370585888599
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1370585888859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585893744
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585913135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585917828
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585929220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585934144
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585947457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585950929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585956193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585961245
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585961922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585965130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585972494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585978116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585978737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585983055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585983592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370585990071
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586003425
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586012818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586018917
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586019115
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586019217
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370586020592
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586023488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586027315
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586027392
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586027504
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370586028690
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586031361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586037927
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586038014
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586038117
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370586039165
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586042391
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586045492
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586045578
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586045680
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370586048446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586057815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586062220
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586062332
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586062438
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370586063808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586066341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586070190
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586070267
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586070379
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370586071906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586075605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586077971
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586078047
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586078155
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370586079248
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586081159
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1370586083702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1370586083773
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370586084752
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586087428
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586090296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586094682
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586101450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586104161
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586105430
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586105587
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1370586105595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586109690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586111604
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586111681
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586111782
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370586113993
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586116268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586157488
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586157562
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586157662
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1370586159075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586161347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1370586168058
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586168133
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1370586168242
